User/Vedio,Yaw,Pitch,Roll,Time(s)
,-53.2215,17.7993,-0.32696,1.802385924
,-56.0831,18.03974,-0.24504,1.833856474
,-59.4379,18.3383539,-0.14979,1.868881694
,-62.6747,18.666399,-0.08075,1.900362234
,-66.7702,19.158392,-0.08084,1.936192004
,-70.6475,19.71192,-0.21684,1.966875374
,-75.75,20.46773,-0.62943,2.002251534
,-80.819,21.19965,-1.21152,2.033753724
,-86.8597,22.01355,-1.99191,2.069602324
,-74.9327,20.54214,-1.5802,2.100881284
,-59.5887,18.658198,-0.97175,2.135765934
,-45.7742,16.97559,-0.40338,2.167295504
,-30.5437,15.14072,0.24047,2.201896214
,-16.7294,13.49662,0.83411,2.233436904
,-1.26646,11.67687,1.50763,2.268506314
,14.2849,9.86243,2.19584,2.303847424
,28.0767,8.2664,2.81243,2.335227874
,43.6169,6.4828,3.51203,2.370464354
,57.6759,4.8867,4.14839,2.402291574
,73.2528,3.1451,4.85087,2.437648354
,86.7664,1.6486,5.45067,2.468193754
,102.065,-0.048,6.11767,2.502862584
,116.399,-1.6402,6.74747,2.535167354
,130.32,-3.179,7.38827,2.566776454
,145.567,-4.8491,8.13227,2.601464964
,161.107,-6.5342,8.93197,2.636897304
,174.886,-8.0248,9.66627,2.668162574
,180,-9.7535,10.51387,2.704183374
,180,-11.3246,11.21237,2.735368814
,180,-13.0055,11.76437,2.770258894
,180,-13.7074,11.81737,2.801722314
,180,-14.1868,11.69897,2.837172324
,180,-14.4774,11.52947,2.868194684
,180,-14.7058,11.31577,2.903784394
,180,-14.833,11.13537,2.935135764
,180,-14.9104,10.96167,2.970068894
,180,-14.9412,10.84727,3.001087004
,180,-14.9529,10.75707,3.036847504
,180,-14.9516,10.70877,3.068031824
,180,-14.9385,10.67967,3.103171374
,180,-14.9151,10.66287,3.134586894
,180,-14.8771,10.64797,3.169645184
,180,-14.8308,10.63637,3.200965204
,180,-14.762,10.62437,3.236829774
,180,-14.6897,10.61427,3.267049854
,180,-14.5946,10.60267,3.302142354
,180,-14.5008,10.59397,3.334612474
,180,-14.4095,10.58677,3.368924934
,180,-14.3424,10.58107,3.400531484
,180,-14.2849,10.57457,3.436291404
,180,-14.2451,10.56837,3.470963374
,180,-14.2184,10.56357,3.502385184
,180,-14.1959,10.55997,3.533825784
,180,-14.1736,10.55807,3.569426624
,180,-14.1563,10.55797,3.601191104
